adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,107800.0,tt0071811,hi,Manoranjan,"Havaldar Ratan is a rookie at the local police station, and is assigned duty on foot patrol on Manoranjan Street, a notorious red-light area, on the very first day of his job. He strikes up a conversation with a good-looking young woman named Nisha, and tells her that there is a possible violation of Suppression of Immoral Trafficking Act taking place on this street. He witnesses several women soliciting men, and decides to call in the paddy wagon, and get them arrested. Alas, one of the men frequenting the prostitutes is none other than Ratan's superior officer, who immediately summons Ratan, and has him removed from service on corruption charges. Nisha takes pity on a homeless and unemployed Ratan, and asks him to live with her. He does not want her to sell her body, and so he decides to work at night, and during the day he takes on the guise of a rich Nawab and spends time with her.",1.4,/bNAjAGjK4MrDreBXPAj7aclogJ4.jpg,"[{'id': 4470, 'logo_path': None, 'name': 'United Producers', 'origin_country': 'IN'}, {'id': 14529, 'logo_path': None, 'name': 'Eagle Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1974-01-11,0.0,162.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Manoranjan,False,4.5,4.0,,,,
False,,,0.0,[],,486250.0,tt0157132,hi,Ujala,"An honest man dreams of a better life for his family, but a childhood friend leads him into a world of crime that keeps happiness just out of reach.",0.84,/2hnhcC8vdVpnHkzVG44hNZShomd.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1959-01-01,0.0,142.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Ujala,False,6.0,2.0,,,,
False,/bcssVy0EJXxCyCzNMyDrkoNjUL.jpg,,0.0,[],,408685.0,tt0170803,fr,Whispers,"At every station, between sites filled with poetry and nostalgia for a bygone era, the poet's dashed dreams and idealized vision of her country coincide with the director's own.",0.777,/leZx5qKCBHYKTQ7QUKP31sZT54Z.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LB', 'name': 'Lebanon'}]",1980-01-01,0.0,93.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Whispers,False,5.0,3.0,,,,
False,,,0.0,[],,507303.0,tt3290368,pa,Chadi Jawani Budhe Nu,"A small-time businessman (B.S. Sood) reaches the ""naughty forties"". Now his wife is not good enough anymore, so he decides he needs a modern up to date mistress, resulting in hilarious situations.",1.574,/6xg0TpxSSTkSaDJ7M1zmMHspERL.jpg,[],[],1976-01-01,0.0,135.0,"[{'english_name': 'Punjabi', 'iso_639_1': 'pa', 'name': 'ਪੰਜਾਬੀ'}]",Released,,Chadi Jawani Budhe Nu,False,6.0,1.0,,,,
False,/78kjwa70EurfB3XaNb6y0gZ2NbQ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,306136.0,tt1219315,hi,Bandie,"Maharaj Brajbhan lives a wealthy lifestyle in Bharatpur, India along with his wife, Badi Rani, but have been unable to conceive for Bharatpur, and have no choice but to leave it's reigns with Brajban's widowed cousin, Vikram, and his son, Kanchan. When Vikram finds out that Badi Rani is pregnant, he plots to first sully her character by having her abducted, then shunned by the Maharaj, and then decides to have her killed. But her killer has a change of heart and lets her live. She gives birth to a son, names him Bhola, and starts living a simple lifestyle in a Mandir with the help of it's Poojary. Years later Vikram finds out she is alive and kills her, as well the Poojary and the Poojary's son. Bhola witnesses this, manages to escape, starts to live with a poor widow, grows up uneducated, and makes a living through crime.",2.039,/r4qUBQdSbywDOQEWtGRu1tmVKWB.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",1978-03-10,0.0,141.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Bandie,False,6.0,2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/sw7mordbZxgITU877yTpZCud90M.jpg,,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",http://www.warnerbros.com/goodfellas,769.0,tt0099685,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",44.888,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,"[{'id': 8880, 'logo_path': '/fE7LBw7Jz8R29EABFGCvWNriZxN.png', 'name': 'Winkler Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-09-12,46835000.0,145.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Three Decades of Life in the Mafia.,GoodFellas,False,8.467,11186.0,,,,
False,/yozBWKbyeXtPGN75PlHurOaVvEz.jpg,,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",https://www.warnerbros.com/movies/full-metal-jacket,600.0,tt0093058,en,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,36.204,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,"[{'id': 50819, 'logo_path': None, 'name': 'Natant', 'origin_country': ''}, {'id': 385, 'logo_path': None, 'name': 'Stanley Kubrick Productions', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-06-26,46357676.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Vietnamese', 'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,"Vietnam can kill me, but it can’t make me care.",Full Metal Jacket,False,8.14,9334.0,,,,
False,/uPYa165sraN2c8gZBM9C47g3JoU.jpg,,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,311.0,tt0087843,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",40.67,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,"[{'id': 7965, 'logo_path': None, 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 10214, 'logo_path': None, 'name': 'Embassy International Pictures', 'origin_country': 'US'}, {'id': 218, 'logo_path': None, 'name': 'Rafran Cinematografica', 'origin_country': 'IT'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1256, 'logo_path': None, 'name': 'PSO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1984-05-23,5472914.0,229.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'Yiddish', 'iso_639_1': 'yi', 'name': ''}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Crime, passion and lust for power.",Once Upon a Time in America,False,8.446,4634.0,,,,
False,/kMeDACpkeCBYhWnkrdQvgCsOIgG.jpg,,16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,639.0,tt0098635,en,When Harry Met Sally...,"During their travel from Chicago to New York, Harry and Sally debate whether or not sex ruins a friendship between a man and a woman. Eleven years later, and they're still no closer to finding the answer.",19.914,/3wkbKeowUp1Zpkw1KkBqMWbt0P9.jpg,"[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 365, 'logo_path': None, 'name': 'Nelson Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-07-21,92823546.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can two friends sleep together and still love each other in the morning?,When Harry Met Sally...,False,7.41,3509.0,,,,
False,/g9ROrZey0JYp7kf8DoAyZtKnObj.jpg,,1100000.0,"[{'id': 27, 'name': 'Horror'}]",,377.0,tt0087800,en,A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",37.012,/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,"[{'id': 12, 'logo_path': '/5ThIuO93vsk47oexKTSdfKEr7EC.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1531, 'logo_path': None, 'name': 'Smart Egg Pictures', 'origin_country': 'GB'}, {'id': 18329, 'logo_path': None, 'name': 'Media Home Entertainment', 'origin_country': ''}, {'id': 4764, 'logo_path': None, 'name': 'Cinema 84', 'origin_country': ''}, {'id': 176294, 'logo_path': None, 'name': 'The Elm Street Venture', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1984-11-09,57000000.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!",A Nightmare on Elm Street,False,7.322,4414.0,8581.0,A Nightmare on Elm Street Collection,/6ihRddI1Pg4wHFhkZwI9mERRrMd.jpg,/7UcPLgNneoemYmZcyUo5r3nwBbE.jpg
False,/nvrQW1NmhkQ7B4FjNik7uqMOldP.jpg,,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10860.0,tt0098384,en,Steel Magnolias,"A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.",12.787,/7ExUSN9s9gX9bhVM17zDLEizano.jpg,"[{'id': 1177, 'logo_path': None, 'name': 'Rastar Productions', 'origin_country': 'US'}, {'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-11-15,95904091.0,119.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The funniest movie ever to make you cry.,Steel Magnolias,False,7.2,568.0,,,,
False,/sPzjFWvrcabcn1SoAZJm2WuCcBD.jpg,,4500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.warnerbros.com/movies/police-academy/,9336.0,tt0087928,en,Police Academy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",29.076,/CZoeavxfCWcoQP5zW6fTxgNKXy.jpg,"[{'id': 7965, 'logo_path': None, 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-03-22,81198894.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What an Institution!,Police Academy,False,6.657,2307.0,9338.0,Police Academy Collection,/q6npkfLX1jryO4a3GI63WJW9TrT.jpg,/sNFFherrqugVmjqTXtENuAocQcN.jpg
False,/3ZDTjZ8bUwA8p9aDydBC8nkf3MO.jpg,,9700000.0,"[{'id': 27, 'name': 'Horror'}]",http://www.theofficialjohncarpenter.com/christine/,8769.0,tt0085333,en,Christine,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",24.459,/bWi3Cjg8gkf5h3xgU91CVtxkjUc.jpg,"[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 160445, 'logo_path': None, 'name': 'Polar Film', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-05-11,21200000.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,How do you kill something that can't possibly be alive?,Christine,False,6.843,1685.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/oUNAGuc28xNxeUg2NpXuT3qKup0.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,11005.0,tt0099077,en,Awakenings,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",16.239,/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,"[{'id': 67713, 'logo_path': None, 'name': 'Parkes/Lasker productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-12-04,52096475.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There is no such thing as a simple miracle.,Awakenings,False,7.756,2156.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/4hjIdszvKPqjvsbQgajN8BWmZtq.jpg,,27000000.0,"[{'id': 35, 'name': 'Comedy'}]",,5825.0,tt0097958,en,National Lampoon's Christmas Vacation,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",28.566,/gL8ZDtAy8vO95aAnv1H5CR4CGMA.jpg,"[{'id': 477, 'logo_path': None, 'name': 'Hughes Entertainment', 'origin_country': 'US'}, {'id': 3432, 'logo_path': None, 'name': 'National Lampoon Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-11-30,71319546.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Yule crack up.,National Lampoon's Christmas Vacation,False,7.218,2012.0,108693.0,National Lampoon's Vacation Collection,/66PJIC2ahIZOCg7AkQFszllroCm.jpg,/pBmhj6KkEjlzc3e7jAPkIHgGIrE.jpg
False,/6NnTeP16RiIwuBAuQIq2ETsXgMi.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,14621.0,tt0097722,en,Lean On Me,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",17.778,/jU7wPjF0UP2MaA0ZXiCAJhyshJH.jpg,"[{'id': 8828, 'logo_path': None, 'name': 'Norman Twain Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-03-03,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Eastside High was out of control...until Joe Clark took it back.,Lean On Me,False,7.349,255.0,,,,
False,/5tY7qdnLPPbgyLwmrYmuGkwVcM9.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,17159.0,tt0092948,en,Eddie Murphy Raw,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",9.636,/irVU3PHIdg36Rh8tSKnKCdmHLEO.jpg,"[{'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-11-25,50504655.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Shock has its value.,Eddie Murphy Raw,False,7.252,288.0,,,,
False,/b38p8opGycMA4211m3K0UiXpEB6.jpg,,175000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,27995.0,tt0091939,en,She's Gotta Have It,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",7.593,/qiJuXvPONqTSSnzhbCBqE7EotV.jpg,"[{'id': 4319, 'logo_path': None, 'name': '40 Acres and a Mule Filmworks', 'origin_country': 'US'}, {'id': 108711, 'logo_path': None, 'name': 'Island Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-08,7137503.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A seriously sexy comedy.,She's Gotta Have It,False,6.667,267.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/2TgNJKANT9DPENJZf6GHqqRf0QP.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,19114.0,tt0082329,en,Endless Love,"Two young kids fall in love with each other. But the passion is too consuming for the parents of Jade. The parents try to stop them from seeing each other. But when this doesn't work, David burns down the house and is sent away. This doesn't stop him from seeing her. When he gets out he goes to look for her. But the passion for his first love is too strong and she has to leave.",23.605,/sU9jXtu7dtbAezz5LdrFZSyzztw.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-07-17,32492674.0,116.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She is 15. He is 17. The Love Every Parent Fears.,Endless Love,False,5.631,176.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/7AFoywTcY7r3YnBCWo1abb5Hn3a.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,866439.0,tt13913068,ml,വാശി,"Ebin Mathew, a budding lawyer ambitiously joins hands with his advocate friend Madhavi Mohan, to share a new office space in order for them to start their independent careers. Their relationship gets strained when they land on opposite ends of a case.",2.284,/n1pDcXST1I137DcUjWUv1Ar13TW.jpg,"[{'id': 18469, 'logo_path': '/lEodgCWBIagVWJ3HuHWU4Dg7VEo.png', 'name': 'Revathy Kalamandhir', 'origin_country': 'IN'}, {'id': 91837, 'logo_path': '/8Uqqn1OXw5LggJAV9PvHMMRPjPW.png', 'name': 'Urvasi Theatres', 'origin_country': 'IN'}, {'id': 16395, 'logo_path': None, 'name': 'Remya Movies', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2022-06-17,0.0,123.0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,,Vaashi,False,5.9,10.0,,,,
