,0
1665,tt0725544
1666,tt7598980
1667,tt16322352
1668,tt10704748
1669,tt7529108
1670,tt14398478
1671,tt13359210
1672,tt12713484
1673,tt0337426
1674,tt13883522
1675,tt10513506
1676,tt12851218
1677,tt2017961
1678,tt15018722
1679,tt10132226
1680,tt1466297
1681,tt3862462
1682,tt16966232
1683,tt3599380
1684,tt6981780
1685,tt15150320
1686,tt16151814
1687,tt0039761
1688,tt0968391
1689,tt6790118
1690,tt10747688
1691,tt4243314
1692,tt1483666
1693,tt9845884
1694,tt8127708
1695,tt10545288
1696,tt2367380
1697,tt1636582
1698,tt1520665
1699,tt13035838
1700,tt15371534
1701,tt27390725
1702,tt1117516
1703,tt16327350
1704,tt6934030
1705,tt1640479
1706,tt0077126
1707,tt3352084
1708,tt0739355
1709,tt4168638
1710,tt10706434
1711,tt8372016
1712,tt8264070
1713,tt2683234
1714,tt13088494
1715,tt10886012
1716,tt7139526
1717,tt14586450
1718,tt0449540
1719,tt1712708
1720,tt12496876
1721,tt4935882
1722,tt13126822
1723,tt1076373
1724,tt21618050
1725,tt1111385
1726,tt6711084
1727,tt2812476
1728,tt10465172
1729,tt2838050
1730,tt12375796
1731,tt0094076
1732,tt6366100
1733,tt3059964
1734,tt5902668
1735,tt0223319
1736,tt1915274
1737,tt11187716
1738,tt10229640
1739,tt11444284
1740,tt11580488
1741,tt6665572
1742,tt0009406
1743,tt0686862
1744,tt17639930
1745,tt19636192
1746,tt4655926
1747,tt26862522
1748,tt11953038
1749,tt10807030
1750,tt12299402
1751,tt15232596
1752,tt5865354
1753,tt9118960
1754,tt5282256
1755,tt13682712
1756,tt5128786
1757,tt23399084
1758,tt9211354
1759,tt13421192
1760,tt13486426
1761,tt15453340
1762,tt13307164
1763,tt1818398
1764,tt2283787
1765,tt14981948
1766,tt11205696
1767,tt9395916
1768,tt7488064
1769,tt4209820
1770,tt15133134
1771,tt6916650
1772,tt16166754
1773,tt3805822
1774,tt14454756
1775,tt4970976
1776,tt12023796
1777,tt11585238
1778,tt1696134
1779,tt7884094
1780,tt11845072
1781,tt0905867
1782,tt0748442
1783,tt10890930
1784,tt9662764
1785,tt0434947
1786,tt7751128
1787,tt13529466
1788,tt1595707
1789,tt3707086
1790,tt4423940
1791,tt2581046
1792,tt20880118
1793,tt13294194
1794,tt11073248
1795,tt15777128
1796,tt0897307
1797,tt12713438
1798,tt0532356
1799,tt21089932
1800,tt6879124
1801,tt1078474
1802,tt2705112
1803,tt3681950
1804,tt1414939
1805,tt13663738
1806,tt3557774
1807,tt1495497
1808,tt10619114
1809,tt5441144
1810,tt0166209
1811,tt1483494
1812,tt13883216
1813,tt1659331
1814,tt2181502
1815,tt6598358
1816,tt12984458
1817,tt10730820
1818,tt15761708
1819,tt11519204
1820,tt12852782
1821,tt5416208
1822,tt11389618
1823,tt14547578
1824,tt8206788
1825,tt9085872
1826,tt3886334
1827,tt8834344
1828,tt0095296
1829,tt26656817
1830,tt0373969
1831,tt10186482
1832,tt6299400
1833,tt16438908
1834,tt5782408
1835,tt13835044
1836,tt0876126
1837,tt14594148
1838,tt11821144
1839,tt25623482
1840,tt14368010
1841,tt1845155
1842,tt12125530
1843,tt0271802
1844,tt9861934
1845,tt6664344
1846,tt26935889
1847,tt3722902
1848,tt7821132
1849,tt14812208
1850,tt13901814
1851,tt13265980
1852,tt13927084
1853,tt2331525
1854,tt13151320
1855,tt5106696
1856,tt2900872
1857,tt4257380
1858,tt21049250
1859,tt13432626
1860,tt13461704
1861,tt27072625
1862,tt1377091
1863,tt10508546
1864,tt1129253
1865,tt12613092
1866,tt5929762
1867,tt11974396
1868,tt15897774
1869,tt9399040
1870,tt8973450
1871,tt18076084
1872,tt6741654
1873,tt6262230
1874,tt12941556
1875,tt0403535
1876,tt0424287
1877,tt8353408
1878,tt26828733
1879,tt3360300
1880,tt5234120
1881,tt4904672
1882,tt11394102
1883,tt0126104
1884,tt21159370
1885,tt0381486
1886,tt1907959
1887,tt5911418
1888,tt26745834
1889,tt7635988
1890,tt8948350
1891,tt12085266
1892,tt1339566
1893,tt8058126
1894,tt14855656
1895,tt7099212
1896,tt4096076
1897,tt13344120
1898,tt1448254
1899,tt21350822
1900,tt1000227
1901,tt3141048
1902,tt14189098
1903,tt11680814
1904,tt1899778
1905,tt1862557
1906,tt15198754
1907,tt9122424
1908,tt4558808
1909,tt22207840
1910,tt18348262
1911,tt0381053
1912,tt0213069
1913,tt0063416
1914,tt11335564
1915,tt2705846
1916,tt9799964
1917,tt17035922
1918,tt8218110
1919,tt11065114
1920,tt8242906
1921,tt1502968
1922,tt11656146
1923,tt1069203
1924,tt14042570
1925,tt13158416
1926,tt7203924
1927,tt10885334
1928,tt8343148
1929,tt0242425
1930,tt4703254
1931,tt12060006
1932,tt27496299
1933,tt13165294
1934,tt7011848
1935,tt25053020
1936,tt10589026
1937,tt0461894
1938,tt6440776
1939,tt4818956
1940,tt2093209
1941,tt11200460
1942,tt25155126
1943,tt16270928
1944,tt14536944
1945,tt6477128
1946,tt6094654
1947,tt13833562
1948,tt26655887
1949,tt0744368
1950,tt20502296
1951,tt12341686
1952,tt8973304
1953,tt0321090
1954,tt13079598
1955,tt10001214
1956,tt11987162
1957,tt0411764
1958,tt9634712
1959,tt1681974
1960,tt1141610
1961,tt15080926
1962,tt6154204
1963,tt8694760
1964,tt6268408
1965,tt15247596
1966,tt3599110
1967,tt1202437
1968,tt13677816
1969,tt2837250
1970,tt13278312
1971,tt0449339
1972,tt12869150
1973,tt1587415
1974,tt15111338
1975,tt9307490
1976,tt3186030
1977,tt7549068
1978,tt1454083
1979,tt1793718
1980,tt6719234
1981,tt18248168
1982,tt1683921
1983,tt11987716
1984,tt2748810
1985,tt0191494
1986,tt6602360
1987,tt3706874
1988,tt10035176
1989,tt2061772
1990,tt12665148
1991,tt2799884
1992,tt3853824
1993,tt12130452
1994,tt4668424
1995,tt13615400
1996,tt26758959
1997,tt6107398
1998,tt8909344
1999,tt0499486
2000,tt9210254
2001,tt19856786
2002,tt11066946
2003,tt23849600
2004,tt3810424
2005,tt1232803
2006,tt14555732
2007,tt1082859
2008,tt6514244
2009,tt15230236
2010,tt13600856
2011,tt27206408
2012,tt16405272
2013,tt1486641
2014,tt8475500
2015,tt2288733
2016,tt14878024
2017,tt9047252
2018,tt0940782
2019,tt2100551
2020,tt7478990
2021,tt5604490
2022,tt27203747
2023,tt15277272
2024,tt17038718
2025,tt13723436
2026,tt2367786
2027,tt0615796
2028,tt1955562
2029,tt7858256
2030,tt0797492
2031,tt0642816
2032,tt11097808
2033,tt15451864
2034,tt3461394
2035,tt0760568
2036,tt15023376
2037,tt12795976
2038,tt1345879
2039,tt23637548
2040,tt0249853
2041,tt14127020
2042,tt2087980
2043,tt0019250
2044,tt18376414
2045,tt6025172
2046,tt10980970
2047,tt8817476
2048,tt21116420
2049,tt13388894
2050,tt2787702
2051,tt4267678
2052,tt0249607
2053,tt12733648
2054,tt21295696
2055,tt8983780
2056,tt2047850
2057,tt16273634
2058,tt5182586
2059,tt11322530
2060,tt26684442
2061,tt4441966
2062,tt23030186
2063,tt10646292
2064,tt1490610
2065,tt0057600
2066,tt13232786
2067,tt12849198
2068,tt13186786
2069,tt10216286
2070,tt2019222
2071,tt1515801
2072,tt8407634
2073,tt13607696
2074,tt10865370
2075,tt0484289
2076,tt3829942
2077,tt7236780
2078,tt7215408
2079,tt0343075
2080,tt4321436
2081,tt5133058
2082,tt18364228
2083,tt2001952
2084,tt4193892
2085,tt1764446
2086,tt15538006
2087,tt8550970
2088,tt5079332
2089,tt11837946
2090,tt24668694
2091,tt2099796
2092,tt0021703
2093,tt13542766
2094,tt15775266
2095,tt5744684
2096,tt23391386
2097,tt7779344
2098,tt1580236
2099,tt6517564
2100,tt10527802
2101,tt10619708
2102,tt14175598
2103,tt12840326
2104,tt27262663
2105,tt0492475
2106,tt0194170
2107,tt0750952
2108,tt4821834
2109,tt3596698
2110,tt12531054
2111,tt13077702
2112,tt23790540
2113,tt10469984
2114,tt5513380
2115,tt14638566
2116,tt2837262
2117,tt12102696
2118,tt8331960
2119,tt0252955
2120,tt13739920
2121,tt11542390
2122,tt9875438
2123,tt11278024
2124,tt0087649
2125,tt12454068
2126,tt26756528
2127,tt15287428
2128,tt21858830
2129,tt4876038
2130,tt6458612
2131,tt2856268
2132,tt9649680
2133,tt10849426
2134,tt12238964
2135,tt19812086
2136,tt11885314
2137,tt13873362
2138,tt3968678
2139,tt22481194
2140,tt10755934
2141,tt9326672
2142,tt8795600
2143,tt2553854
2144,tt0701226
2145,tt10552378
2146,tt16324824
2147,tt1238634
2148,tt0882538
2149,tt8477470
2150,tt0280132
2151,tt7592346
2152,tt19118626
2153,tt10786524
2154,tt4394354
2155,tt11208668
2156,tt1156304
2157,tt4502374
2158,tt2972616
2159,tt4789950
2160,tt12959534
2161,tt4826348
2162,tt8662334
2163,tt2060395
2164,tt5471106
2165,tt2311806
2166,tt7638338
2167,tt11756318
2168,tt4207404
2169,tt11165130
2170,tt12637788
2171,tt1498975
2172,tt9830468
2173,tt1866051
2174,tt1364701
2175,tt2170444
2176,tt10384572
2177,tt1210532
2178,tt11809324
2179,tt0177535
2180,tt0749893
2181,tt9666622
2182,tt11365622
2183,tt21049304
2184,tt8506602
2185,tt4148978
2186,tt7701932
2187,tt12275498
2188,tt0932526
2189,tt1326037
2190,tt12555178
2191,tt0315924
2192,tt9036456
2193,tt2014256
2194,tt1846990
2195,tt15181244
2196,tt12905714
2197,tt10935886
2198,tt23017688
2199,tt2039408
2200,tt1400978
2201,tt23772352
2202,tt9693570
2203,tt13963212
2204,tt9091330
2205,tt13054806
2206,tt1500452
2207,tt18948964
2208,tt1932632
2209,tt3932538
2210,tt3702980
2211,tt14754156
2212,tt14080616
2213,tt18336444
2214,tt11380066
2215,tt15330088
2216,tt4192124
2217,tt4968766
2218,tt1004212
2219,tt10160258
2220,tt4018776
2221,tt16328756
2222,tt10074870
2223,tt22475576
2224,tt10860872
2225,tt23128694
2226,tt8507354
2227,tt7435706
2228,tt8930340
2229,tt11860458
2230,tt3173062
2231,tt0964114
2232,tt14362254
2233,tt9255224
2234,tt6987172
2235,tt11031040
2236,tt4532098
2237,tt14527096
2238,tt14448296
2239,tt3122352
2240,tt4561768
2241,tt12006118
2242,tt25400904
2243,tt13205084
2244,tt21998646
2245,tt1311145
2246,tt21873514
2247,tt1895144
2248,tt2275225
2249,tt8596284
2250,tt9636400
2251,tt7286996
2252,tt14274816
2253,tt10986668
2254,tt0496102
2255,tt6612034
2256,tt4280680
2257,tt18288408
2258,tt22754202
2259,tt0440414
2260,tt9431558
2261,tt4229558
2262,tt8618644
2263,tt0319180
2264,tt13450944
2265,tt1829805
2266,tt6826478
2267,tt15220122
2268,tt1880332
2269,tt0985307
2270,tt1032993
2271,tt3773208
2272,tt7969686
2273,tt12601608
2274,tt5307144
2275,tt6790548
2276,tt1324367
2277,tt0949088
2278,tt4162224
2279,tt20735444
2280,tt8105884
2281,tt25405758
2282,tt6260902
2283,tt2104494
2284,tt0752834
2285,tt3177808
2286,tt25394162
2287,tt14632876
2288,tt3305718
2289,tt2300897
2290,tt7491614
2291,tt13970912
2292,tt4852844
2293,tt5417230
2294,tt10625344
2295,tt2260987
2296,tt1372734
2297,tt7488614
2298,tt4398888
2299,tt11545940
2300,tt6110884
2301,tt16167022
2302,tt3575258
2303,tt8891048
2304,tt2020832
2305,tt9542760
2306,tt2673950
2307,tt6806078
2308,tt3251306
2309,tt10822128
2310,tt12786212
2311,tt1155850
2312,tt7816498
2313,tt23055408
2314,tt8696862
2315,tt8750982
2316,tt8393098
2317,tt4957052
2318,tt1309478
2319,tt10528182
2320,tt25152800
2321,tt14717190
2322,tt11289126
2323,tt6332716
2324,tt8258718
2325,tt1896824
2326,tt0935461
2327,tt21142520
2328,tt2284985
2329,tt3394950
2330,tt4478728
2331,tt7685204
2332,tt10119910
2333,tt1567670
2334,tt11437122
2335,tt12550612
2336,tt12670296
2337,tt1076767
2338,tt23786462
2339,tt1360179
2340,tt2441386
2341,tt12160926
2342,tt7315744
2343,tt10694484
2344,tt8459892
2345,tt23805150
2346,tt2960058
2347,tt1143690
2348,tt11389732
2349,tt13723172
2350,tt1321522
2351,tt2052094
2352,tt2282674
2353,tt22247482
2354,tt0810888
2355,tt5965066
2356,tt1996291
2357,tt6500504
2358,tt26385474
2359,tt27197734
2360,tt2091252
2361,tt9106832
2362,tt10964082
2363,tt4312498
2364,tt0795158
2365,tt21371784
2366,tt5838880
2367,tt6552028
2368,tt9338420
2369,tt1004856
2370,tt14232854
2371,tt13818248
2372,tt2443548
2373,tt15046602
2374,tt4834596
2375,tt1854256
2376,tt15816584
2377,tt1991131
2378,tt2756182
2379,tt13419542
2380,tt13759010
2381,tt11571328
2382,tt22436820
2383,tt8453310
2384,tt0723760
2385,tt13437282
2386,tt0501704
2387,tt18272902
2388,tt10870210
2389,tt13561672
2390,tt19363670
2391,tt24020058
2392,tt15809850
2393,tt11299884
2394,tt19225992
2395,tt8826338
2396,tt17489466
2397,tt6141722
2398,tt18288822
2399,tt11275640
2400,tt14697748
2401,tt13887474
2402,tt18967228
2403,tt15464610
2404,tt0974296
2405,tt0039185
2406,tt6642602
2407,tt3330840
2408,tt10792364
2409,tt5044818
2410,tt1549187
2411,tt4489874
2412,tt1423559
2413,tt7223824
2414,tt5182934
2415,tt8271864
2416,tt7364808
2417,tt15512036
2418,tt6792696
2419,tt8988314
2420,tt10734684
2421,tt15480584
2422,tt11193670
2423,tt1643977
2424,tt11798502
2425,tt8747614
2426,tt12558688
2427,tt5158848
2428,tt7947270
2429,tt12714830
2430,tt1814845
2431,tt24067784
2432,tt0706813
2433,tt18297738
2434,tt11896030
2435,tt15393962
2436,tt0217036
2437,tt10566554
2438,tt8491178
2439,tt7702426
2440,tt0661569
2441,tt5443500
2442,tt7251006
2443,tt4085574
2444,tt10289820
2445,tt1291710
2446,tt1391478
2447,tt8635762
2448,tt12475996
2449,tt11212098
2450,tt6342488
2451,tt13150586
2452,tt26862935
2453,tt27206330
2454,tt6891246
2455,tt1718170
2456,tt6750460
2457,tt11613178
2458,tt1818857
2459,tt27123435
2460,tt10779908
2461,tt21421098
2462,tt11675062
2463,tt12058082
2464,tt14154714
2465,tt26786891
2466,tt3422780
2467,tt4852718
2468,tt21304484
2469,tt27496227
2470,tt0096808
2471,tt3279776
2472,tt5836766
2473,tt6156900
2474,tt2461114
2475,tt13415184
2476,tt5168488
2477,tt21415574
2478,tt1983604
2479,tt3951050
2480,tt26228704
2481,tt5853562
2482,tt3327978
2483,tt4651048
2484,tt5549720
2485,tt5408044
2486,tt7691782
2487,tt5162642
2488,tt9854606
2489,tt7348290
2490,tt2934888
2491,tt8902362
2492,tt7655454
2493,tt4177268
2494,tt9554822
2495,tt5775936
2496,tt14004188
2497,tt25522242
2498,tt0838395
2499,tt1761544
2500,tt27141444
2501,tt4481974
2502,tt3739712
2503,tt8389798
2504,tt5487368
2505,tt13882218
2506,tt13417994
2507,tt13420334
2508,tt14852110
2509,tt11059102
2510,tt7687958
2511,tt14290620
2512,tt14988290
2513,tt10903966
2514,tt16369788
2515,tt1113287
2516,tt12448018
2517,tt11329972
2518,tt3572100
2519,tt7154278
2520,tt0320947
2521,tt0319523
2522,tt4772152
2523,tt0588858
2524,tt4224884
2525,tt0235877
2526,tt10909134
2527,tt14744776
2528,tt10762914
2529,tt21340276
2530,tt1320657
2531,tt7689280
2532,tt22010182
2533,tt6670056
2534,tt14955216
2535,tt11545376
2536,tt1257529
2537,tt13214178
2538,tt2007978
2539,tt14969156
2540,tt1151950
2541,tt13604006
2542,tt13941952
2543,tt13099268
2544,tt1151402
2545,tt5995334
2546,tt2542542
2547,tt21067814
2548,tt15854096
2549,tt11779066
2550,tt0831787
2551,tt14323580
2552,tt13628054
2553,tt16120392
2554,tt16351000
2555,tt27156557
2556,tt2194175
2557,tt3496200
2558,tt6303400
2559,tt27489748
2560,tt5703242
2561,tt0038966
2562,tt4762044
2563,tt1709764
2564,tt25387756
2565,tt10089034
2566,tt19656030
2567,tt6877802
2568,tt14390874
2569,tt27195559
2570,tt4119212
2571,tt10504132
2572,tt14700014
2573,tt25391662
2574,tt2779548
2575,tt0600429
2576,tt0211453
2577,tt9271066
2578,tt2043204
2579,tt15664824
2580,tt10063364
2581,tt23858624
2582,tt11858762
2583,tt0605558
2584,tt2286898
2585,tt7563172
2586,tt17540646
2587,tt13706384
2588,tt5162322
2589,tt1637881
2590,tt4655190
2591,tt15394236
2592,tt9755250
2593,tt9566370
2594,tt11071586
2595,tt0838474
2596,tt13000840
2597,tt14025976
2598,tt11760774
2599,tt13906738
2600,tt14046290
2601,tt9012406
2602,tt21279210
2603,tt6320246
2604,tt6304196
2605,tt14709168
2606,tt7143598
2607,tt0083396
2608,tt16825300
2609,tt0248088
2610,tt12589082
2611,tt9076292
2612,tt5944308
2613,tt2296966
2614,tt4039924
2615,tt3864544
2616,tt8691426
2617,tt13085104
2618,tt9589192
2619,tt16609438
2620,tt15498792
2621,tt10083146
2622,tt15515334
2623,tt0747621
2624,tt1160922
2625,tt15336276
2626,tt20769162
2627,tt9649400
2628,tt6832740
2629,tt1920228
2630,tt25178196
2631,tt9385276
2632,tt0409613
2633,tt0215688
2634,tt1653422
2635,tt15526804
2636,tt0788283
2637,tt15696304
2638,tt0145340
2639,tt14493712
2640,tt20234096
2641,tt25013112
2642,tt8325746
2643,tt18249450
2644,tt9193728
2645,tt0361056
2646,tt0652209
2647,tt5590352
2648,tt16354498
2649,tt3091824
2650,tt9529600
2651,tt7930936
2652,tt9254556
2653,tt9384704
2654,tt0356496
2655,tt26425460
2656,tt17811418
2657,tt17789352
2658,tt0229316
2659,tt8252538
2660,tt4105474
2661,tt26473234
2662,tt6639180
2663,tt16448506
2664,tt15358318
2665,tt4137108
2666,tt10051336
2667,tt13491658
2668,tt2109919
2669,tt1468702
2670,tt1129754
2671,tt12594394
2672,tt6351504
2673,tt0607963
2674,tt1019375
2675,tt4906318
2676,tt0077905
2677,tt0775555
2678,tt15885510
2679,tt13804658
2680,tt14251378
2681,tt14045972
2682,tt14583076
2683,tt0332975
2684,tt7553172
2685,tt1795623
2686,tt8833464
2687,tt6610440
2688,tt16899324
2689,tt5192880
2690,tt1933858
2691,tt14261762
2692,tt15477820
2693,tt0225596
2694,tt17043034
2695,tt1299961
2696,tt0076866
2697,tt15035792
2698,tt8464690
2699,tt5193456
2700,tt9017934
2701,tt3281064
2702,tt11133892
2703,tt10859910
2704,tt2143547
2705,tt10934142
2706,tt0524742
2707,tt9005620
2708,tt4776718
2709,tt7394312
2710,tt3779320
2711,tt8404292
2712,tt1226088
2713,tt15758280
2714,tt3482394
2715,tt12809024
2716,tt2319489
2717,tt13384758
2718,tt1969540
2719,tt1944876
2720,tt1543382
2721,tt4213554
2722,tt11064554
2723,tt2463726
2724,tt6295602
2725,tt4266856
2726,tt15150822
2727,tt14320294
2728,tt13141022
2729,tt9003992
2730,tt1055958
2731,tt0010502
2732,tt14829472
2733,tt16442374
2734,tt15320004
2735,tt1697960
2736,tt1728676
2737,tt4393652
2738,tt0172026
2739,tt0330317
2740,tt0006063
2741,tt14741452
2742,tt7943876
2743,tt7151772
2744,tt1030098
2745,tt7307068
2746,tt9688404
2747,tt6222992
2748,tt3940154
2749,tt7169402
2750,tt0658244
2751,tt7193042
2752,tt19388792
2753,tt1591153
2754,tt15176646
2755,tt11744998
2756,tt27023429
2757,tt20768568
2758,tt3303450
2759,tt6889884
2760,tt4068998
2761,tt18748590
2762,tt13125754
2763,tt2647150
2764,tt0473317
2765,tt1829129
2766,tt9613380
2767,tt9879434
2768,tt3928850
2769,tt6021360
2770,tt4572260
2771,tt11903878
2772,tt6354774
2773,tt0456483
2774,tt1035268
2775,tt8486740
2776,tt7928156
2777,tt1438702
2778,tt2880356
2779,tt5023230
2780,tt9707816
2781,tt23461096
2782,tt5697030
2783,tt9480286
2784,tt6712996
2785,tt6539042
2786,tt9884424
2787,tt5016850
2788,tt11786264
2789,tt23828940
2790,tt15505796
2791,tt4636068
2792,tt21338000
2793,tt21638010
2794,tt0319050
2795,tt5563880
2796,tt23186646
2797,tt7416194
2798,tt14325426
2799,tt12884382
2800,tt0883516
2801,tt13775672
2802,tt4152632
2803,tt26770386
2804,tt10043498
2805,tt9732942
2806,tt11550430
2807,tt1787584
2808,tt7846610
2809,tt1567877
2810,tt0143711
2811,tt0265908
2812,tt0589751
2813,tt11710678
2814,tt12672960
2815,tt0170252
2816,tt3527050
2817,tt26305419
2818,tt11448400
2819,tt2930498
2820,tt7888096
2821,tt10157398
2822,tt8715826
2823,tt10356658
2824,tt15453910
2825,tt3396456
2826,tt4634818
2827,tt16912718
2828,tt27238173
2829,tt2072259
2830,tt4361020
2831,tt0792844
2832,tt21915588
2833,tt1645014
2834,tt1914537
2835,tt8173294
2836,tt11455234
2837,tt16306276
2838,tt7007898
2839,tt10951966
2840,tt0279081
2841,tt8781522
2842,tt17219958
2843,tt0355369
2844,tt8058718
2845,tt15725182
2846,tt15726706
2847,tt9859320
2848,tt7808296
2849,tt1946293
2850,tt6282852
2851,tt7049348
2852,tt13891014
2853,tt3532022
2854,tt5030202
2855,tt21037020
2856,tt14077360
2857,tt0478283
2858,tt0411348
2859,tt4684504
2860,tt1698592
2861,tt4478852
2862,tt10507100
2863,tt15158590
2864,tt13082158
2865,tt1160455
2866,tt5735496
2867,tt11397252
2868,tt1062400
2869,tt1428730
2870,tt5088220
2871,tt5194666
2872,tt15332676
2873,tt7197786
2874,tt1919357
2875,tt6475540
2876,tt18954350
2877,tt18362838
2878,tt4821666
2879,tt9141648
2880,tt15194526
2881,tt1515112
2882,tt12495998
2883,tt14949248
2884,tt13162836
2885,tt11374380
2886,tt0326258
2887,tt1236619
2888,tt9469822
2889,tt15181530
2890,tt6487336
2891,tt9114778
2892,tt10894440
2893,tt5907164
2894,tt0006268
2895,tt15131478
2896,tt0035868
2897,tt3592898
2898,tt11950772
2899,tt0431566
2900,tt16895214
2901,tt9474174
2902,tt1958422
2903,tt10625038
2904,tt16235832
2905,tt12515692
2906,tt2320136
2907,tt12329146
2908,tt0280764
2909,tt21079776
2910,tt7169368
2911,tt13405130
2912,tt1048051
2913,tt16160300
2914,tt10845290
2915,tt5909506
2916,tt11859854
2917,tt3685166
2918,tt2896022
2919,tt0903478
2920,tt0344781
2921,tt6675958
2922,tt13289516
2923,tt1341927
2924,tt6935692
2925,tt5345008
2926,tt0648945
2927,tt10570672
2928,tt0616560
2929,tt2682146
2930,tt10450736
2931,tt4699550
2932,tt6786402
2933,tt1220653
2934,tt1525363
2935,tt14837958
2936,tt2404609
2937,tt16966172
2938,tt13538978
2939,tt27548434
2940,tt14894154
2941,tt2356054
2942,tt13252308
2943,tt13008442
2944,tt5225958
2945,tt9375054
2946,tt5808640
2947,tt2010977
2948,tt3415172
2949,tt14863106
2950,tt4678464
2951,tt13123576
2952,tt4210930
2953,tt4732064
2954,tt1920754
2955,tt1640199
2956,tt22501232
2957,tt13894720
2958,tt15565296
2959,tt14521618
2960,tt10317126
2961,tt3755722
2962,tt4087072
2963,tt1502990
2964,tt13883158
2965,tt2448960
2966,tt15658440
2967,tt5646860
2968,tt7035062
2969,tt8178630
2970,tt3794706
2971,tt5655268
2972,tt5274544
2973,tt13988008
2974,tt1493288
2975,tt11561446
2976,tt0873545
2977,tt2719392
2978,tt27250248
2979,tt1294212
2980,tt7769564
2981,tt10681656
2982,tt0159847
2983,tt17538334
2984,tt4410732
2985,tt0244808
2986,tt1624814
2987,tt2398335
2988,tt5547510
2989,tt0083392
